TransactionID,Date,StoreID,ProductID,Category,UnitPrice,UnitsSold,Revenue,DiscountApplied,HolidayFlag
36820,2022-07-11,32,3025,Groceries,150.49,30,4514.7,5,1
36821,2020-11-04,16,1004,Electronics,294.11,4,1176.44,10,0
36822,2022-02-21,4,5007,Sports,133.04,18,2394.72,20,1
36823,2020-09-14,44,3011,Groceries,294.19,22,6472.18,0,1
36824,2022-08-03,10,4015,Home & Kitchen,63.76,12,765.12,0,0
36825,2020-09-02,26,1014,Electronics,19.82,6,118.92,20,1
36826,2022-02-24,37,1002,Electronics,182.95,8,1463.6,20,1
36827,2020-12-22,14,5015,Sports,274.57,29,7962.53,0,0
36828,2020-04-29,24,4017,Home & Kitchen,209.93,13,2729.09,0,0
36829,2022-04-16,39,2011,Clothing,55.58,32,1778.56,15,1
36830,2021-01-28,20,2001,Clothing,297.49,11,3272.39,20,1
36831,2018-11-07,6,2008,Clothing,204.45,37,7564.65,0,0
36832,2021-05-30,27,4018,Home & Kitchen,53.95,28,1510.6,20,0
36833,2019-11-12,15,4006,Home & Kitchen,13.15,29,381.35,20,1
36834,2022-09-17,3,4007,Home & Kitchen,183.06,30,5491.8,20,1
36835,2019-01-05,23,4016,Home & Kitchen,200.67,20,4013.4,0,0
36836,2019-10-04,48,3001,Groceries,159.65,35,5587.75,0,1
36837,2018-09-28,24,2002,Clothing,98.28,19,1867.32,15,1
36838,2020-06-14,10,3018,Groceries,157.66,12,1891.92,10,1
36839,2020-08-22,28,2005,Clothing,18.91,28,529.48,15,0
36840,2022-07-28,30,4016,Home & Kitchen,129.54,17,2202.18,10,0
36841,2018-01-06,14,2002,Clothing,115.39,2,230.78,15,0
36842,2018-11-18,35,1010,Electronics,30.97,17,526.49,20,1
36843,2022-08-29,24,1006,Electronics,260.09,22,5721.98,10,0
36844,2020-01-31,1,1011,Electronics,232.19,6,1393.14,0,0
36845,2022-08-29,14,3027,Groceries,170.59,7,1194.13,10,1
36846,2018-11-14,26,2014,Clothing,245.67,15,3685.05,20,0
36847,2018-08-05,45,2008,Clothing,75.69,26,1967.94,15,1
36848,2018-10-17,38,1001,Electronics,35.24,27,951.48,20,1
36849,2021-11-04,42,3046,Groceries,261.26,3,783.78,10,0
36850,2021-10-08,38,1020,Electronics,70.8,36,2548.8,20,1
36851,2022-08-29,11,1013,Electronics,222.17,30,6665.1,5,0
36852,2022-04-07,15,5007,Sports,284.8,7,1993.6,5,1
36853,2021-06-11,17,5010,Sports,114.82,24,2755.68,5,0
36854,2019-06-17,6,4020,Home & Kitchen,123.81,23,2847.63,20,1
36855,2018-11-26,40,4001,Home & Kitchen,80.64,1,80.64,10,1
36856,2018-03-28,8,2011,Clothing,112.92,5,564.6,5,1
36857,2021-05-21,2,3044,Groceries,249.02,39,9711.78,20,0
36858,2020-01-23,41,2015,Clothing,235.94,37,8729.78,20,0
36859,2019-10-21,19,3007,Groceries,207.14,27,5592.78,15,0
36860,2020-04-11,40,3030,Groceries,56.9,18,1024.2,20,0
36861,2019-11-15,49,3040,Groceries,165.45,29,4798.05,10,0
36862,2020-05-12,28,1008,Electronics,77.09,39,3006.51,15,1
36863,2022-05-04,47,1015,Electronics,104.21,26,2709.46,10,0
36864,2020-12-30,34,5003,Sports,176.37,9,1587.33,0,0
36865,2019-07-29,28,3048,Groceries,84.08,20,1681.6,10,0
36866,2020-03-09,22,3002,Groceries,148.3,9,1334.7,10,0
36867,2018-08-02,20,5002,Sports,294.17,5,1470.85,15,1
36868,2020-01-26,48,3042,Groceries,299.4,26,7784.4,5,1
36869,2019-01-12,38,1013,Electronics,80.02,9,720.18,10,1
36870,2020-09-19,8,5015,Sports,259.56,22,5710.32,10,0
36871,2022-05-04,49,3018,Groceries,230.07,3,690.21,15,1
36872,2021-12-01,28,5008,Sports,256.4,14,3589.6,15,0
36873,2020-05-19,12,4014,Home & Kitchen,254.48,11,2799.28,5,1
36874,2021-11-17,42,3001,Groceries,196.71,29,5704.59,0,0
36875,2018-12-08,29,5014,Sports,140.77,4,563.08,15,0
36876,2020-02-09,35,2019,Clothing,178.38,16,2854.08,20,1
36877,2022-01-28,21,2012,Clothing,188.69,35,6604.15,10,1
36878,2019-01-08,13,1005,Electronics,90.86,39,3543.54,0,0
36879,2020-12-22,26,4001,Home & Kitchen,270.96,13,3522.48,0,0
36880,2020-04-08,3,5002,Sports,94.08,25,2352,5,1
36881,2020-02-29,1,3012,Groceries,187.79,18,3380.22,20,1
36882,2022-05-21,27,1015,Electronics,260.37,5,1301.85,0,1
36883,2018-10-30,28,1006,Electronics,260.02,28,7280.56,10,0
36884,2022-02-04,4,1019,Electronics,184.54,13,2399.02,10,0
36885,2019-10-23,40,5015,Sports,139.5,26,3627,15,0
36886,2020-10-13,40,3019,Groceries,46.03,18,828.54,10,1
36887,2018-04-17,45,5005,Sports,294.72,34,10020.48,10,0
36888,2018-03-21,2,1014,Electronics,265.67,9,2391.03,20,0
36889,2021-08-20,3,1012,Electronics,161.33,4,645.32,10,0
36890,2022-03-31,26,3045,Groceries,147.21,20,2944.2,5,0
36891,2021-02-25,19,2001,Clothing,235.45,17,4002.65,15,0
36892,2019-04-08,6,3015,Groceries,181.45,27,4899.15,20,0
36893,2022-09-24,1,2001,Clothing,115.71,30,3471.3,5,0
36894,2018-10-17,20,3044,Groceries,114.19,13,1484.47,0,0
36895,2021-03-13,40,5010,Sports,246.6,39,9617.4,15,0
36896,2018-03-15,9,1016,Electronics,298.33,40,11933.2,0,1
36897,2020-01-30,6,5007,Sports,46.24,26,1202.24,10,1
36898,2018-08-13,47,5003,Sports,130.12,11,1431.32,10,0
36899,2020-12-13,17,3050,Groceries,38.8,27,1047.6,20,0
36900,2020-10-29,23,1017,Electronics,131.75,15,1976.25,15,0
36901,2022-07-16,37,1016,Electronics,174.97,28,4899.16,0,0
36902,2022-06-30,36,3029,Groceries,174.61,35,6111.35,0,0
36903,2022-12-21,21,3009,Groceries,260.13,2,520.26,10,0
36904,2020-04-09,10,5003,Sports,279.62,15,4194.3,0,1
36905,2018-09-04,26,4003,Home & Kitchen,31.69,37,1172.53,0,0
36906,2022-07-17,30,2015,Clothing,87.22,21,1831.62,20,1
36907,2018-02-09,35,5009,Sports,17.88,21,375.48,15,0
36908,2018-10-13,23,3049,Groceries,65.71,35,2299.85,20,1
36909,2021-05-05,25,2014,Clothing,58.66,26,1525.16,5,0
36910,2020-06-05,10,2008,Clothing,118.49,13,1540.37,5,0
36911,2022-12-21,19,1004,Electronics,183.47,25,4586.75,0,1
36912,2020-07-05,38,2002,Clothing,165.99,24,3983.76,5,0
36913,2018-10-13,40,5011,Sports,258.44,8,2067.52,0,0
36914,2022-05-03,20,1001,Electronics,166.6,34,5664.4,10,0
36915,2020-08-20,27,1007,Electronics,51,7,357,10,1
36916,2018-02-03,36,3050,Groceries,156,17,2652,0,0
36917,2018-11-18,50,2007,Clothing,129.33,7,905.31,15,1
36918,2021-02-22,9,5002,Sports,62.48,26,1624.48,10,0
36919,2022-11-24,45,2001,Clothing,274.34,16,4389.44,15,1
36920,2022-06-03,13,3050,Groceries,184.01,23,4232.23,20,0
36921,2022-11-22,23,1006,Electronics,47.37,26,1231.62,10,0
36922,2021-03-18,39,1011,Electronics,104.6,13,1359.8,20,1
36923,2018-09-06,4,3023,Groceries,109.88,26,2856.88,15,1
36924,2018-11-04,3,3006,Groceries,107.53,16,1720.48,0,0
36925,2022-10-21,4,1004,Electronics,21.78,40,871.2,5,1
36926,2018-08-29,47,3029,Groceries,290.76,31,9013.56,20,1
36927,2021-08-18,22,2012,Clothing,84.19,6,505.14,20,1
36928,2019-12-13,9,1009,Electronics,116.29,9,1046.61,10,0
36929,2022-02-08,47,1017,Electronics,103.27,28,2891.56,10,1
36930,2018-05-27,16,5002,Sports,20.52,35,718.2,15,0
36931,2020-08-25,18,3008,Groceries,289.02,19,5491.38,5,1
36932,2019-09-23,2,3014,Groceries,296.14,1,296.14,20,0
36933,2022-06-16,38,5001,Sports,36.45,30,1093.5,5,0
36934,2021-09-06,25,4019,Home & Kitchen,48.3,9,434.7,15,0
36935,2020-12-23,8,1014,Electronics,10.48,24,251.52,0,0
36936,2020-11-27,39,3050,Groceries,176.26,35,6169.1,20,0
36937,2021-11-25,17,2005,Clothing,134.34,3,403.02,5,1
36938,2019-11-17,42,4005,Home & Kitchen,275.19,25,6879.75,15,1
36939,2020-02-11,28,1020,Electronics,156.97,24,3767.28,20,0
36940,2022-02-19,19,3048,Groceries,49.19,21,1032.99,5,0
36941,2019-02-06,48,5010,Sports,190.64,16,3050.24,10,0
36942,2021-04-18,5,2005,Clothing,122.77,32,3928.64,20,1
36943,2021-04-09,2,5003,Sports,293.25,6,1759.5,5,0
36944,2020-07-13,19,2005,Clothing,237.29,40,9491.6,5,1
36945,2021-01-27,21,1012,Electronics,245.1,37,9068.7,0,1
36946,2020-05-20,3,2003,Clothing,291.97,33,9635.01,0,0
36947,2020-05-06,1,5011,Sports,199.4,15,2991,0,0
36948,2021-09-10,23,4019,Home & Kitchen,289.28,1,289.28,5,0
36949,2021-12-13,46,3016,Groceries,236.43,8,1891.44,10,1
36950,2021-10-08,31,4008,Home & Kitchen,115.73,4,462.92,20,1
36951,2019-02-06,38,1005,Electronics,220.32,38,8372.16,5,0
36952,2021-04-05,40,2012,Clothing,109.98,30,3299.4,10,0
36953,2021-06-19,36,4002,Home & Kitchen,172.51,9,1552.59,5,0
36954,2019-11-25,43,4011,Home & Kitchen,260.81,25,6520.25,15,0
36955,2021-11-11,5,3027,Groceries,167.63,14,2346.82,0,0
36956,2021-07-06,26,4013,Home & Kitchen,7.83,17,133.11,10,0
36957,2020-08-29,41,4005,Home & Kitchen,199.04,11,2189.44,0,1
36958,2020-02-13,32,1004,Electronics,120.76,30,3622.8,5,0
36959,2020-12-01,46,4017,Home & Kitchen,240.62,6,1443.72,15,0
36960,2021-08-10,42,2015,Clothing,154.5,30,4635,10,0
36961,2018-09-09,8,2001,Clothing,88.16,18,1586.88,15,0
36962,2020-01-11,41,1008,Electronics,174.58,2,349.16,5,1
36963,2022-04-12,23,5002,Sports,296.52,37,10971.24,10,0
36964,2020-07-15,6,1012,Electronics,286.17,22,6295.74,10,0
36965,2018-07-22,11,3009,Groceries,58.36,15,875.4,20,0
36966,2022-01-01,27,2006,Clothing,11.37,1,11.37,20,1
36967,2022-06-29,43,3002,Groceries,84.52,12,1014.24,10,1
36968,2019-10-15,3,1012,Electronics,211.66,15,3174.9,15,1
36969,2021-02-25,50,5010,Sports,34.32,8,274.56,15,1
36970,2020-02-23,11,1016,Electronics,210.9,10,2109,10,1
36971,2021-10-30,29,1013,Electronics,176.68,14,2473.52,10,0
36972,2019-01-30,43,3019,Groceries,150.94,22,3320.68,10,1
36973,2022-11-10,3,4011,Home & Kitchen,178.13,19,3384.47,15,0
36974,2020-11-30,40,3039,Groceries,141.55,17,2406.35,0,1
36975,2022-08-13,40,2007,Clothing,153.19,5,765.95,5,0
36976,2022-01-27,22,2002,Clothing,214.78,17,3651.26,20,0
36977,2018-09-10,24,5006,Sports,134.22,30,4026.6,15,0
36978,2021-05-19,2,5005,Sports,50.13,26,1303.38,0,0
36979,2019-03-31,3,5008,Sports,53.65,13,697.45,15,1
36980,2021-06-28,17,4017,Home & Kitchen,154.91,8,1239.28,20,0
36981,2018-04-13,34,4004,Home & Kitchen,151,34,5134,5,0
36982,2020-10-06,50,3043,Groceries,131.14,40,5245.6,15,1
36983,2018-03-24,37,4010,Home & Kitchen,51.2,22,1126.4,20,1
36984,2018-01-15,1,5002,Sports,54.58,37,2019.46,0,1
36985,2022-03-13,40,1017,Electronics,273.34,6,1640.04,10,0
36986,2020-01-28,44,1009,Electronics,144.86,17,2462.62,20,0
36987,2022-02-25,9,3040,Groceries,103.97,19,1975.43,10,1
36988,2021-09-09,34,2002,Clothing,95.17,26,2474.42,15,1
36989,2022-11-29,31,5003,Sports,126.56,37,4682.72,20,1
36990,2020-04-29,4,4004,Home & Kitchen,193.61,29,5614.69,0,0
36991,2022-07-28,21,5001,Sports,297.47,18,5354.46,0,1
36992,2020-04-23,14,1016,Electronics,282.07,16,4513.12,10,0
36993,2018-05-23,44,2011,Clothing,5.49,8,43.92,20,0
36994,2018-06-02,34,4005,Home & Kitchen,28.83,7,201.81,0,1
36995,2020-10-31,5,2007,Clothing,196.36,31,6087.16,5,0
36996,2020-04-26,15,4013,Home & Kitchen,27.38,37,1013.06,0,0
36997,2021-07-24,8,2006,Clothing,238.87,26,6210.62,0,1
36998,2019-04-15,48,5014,Sports,134.7,13,1751.1,20,0
36999,2021-07-06,37,2012,Clothing,183.57,24,4405.68,5,1
37000,2019-02-25,23,3003,Groceries,109.93,18,1978.74,10,1
37001,2021-06-03,9,3036,Groceries,144.25,24,3462,10,0
37002,2018-04-30,47,2003,Clothing,299.7,21,6293.7,10,1
37003,2019-06-20,3,4013,Home & Kitchen,291.02,32,9312.64,20,1
37004,2018-11-24,39,1017,Electronics,126.26,8,1010.08,20,0
37005,2022-12-07,6,4011,Home & Kitchen,250.88,7,1756.16,15,1
37006,2022-07-11,17,1009,Electronics,278.24,3,834.72,0,0
37007,2021-08-11,8,3026,Groceries,205.26,8,1642.08,15,1
37008,2020-09-18,10,3005,Groceries,209.15,5,1045.75,10,1
37009,2021-11-10,28,4012,Home & Kitchen,179.97,1,179.97,20,1
37010,2018-06-01,7,3034,Groceries,44.55,21,935.55,15,0
37011,2021-02-10,48,2016,Clothing,225.56,11,2481.16,5,1
37012,2018-06-18,25,3016,Groceries,115.56,16,1848.96,0,0
37013,2021-05-27,28,2020,Clothing,74.93,35,2622.55,20,1
37014,2020-10-10,30,2015,Clothing,276.11,1,276.11,5,0
37015,2019-08-11,33,5007,Sports,16.7,10,167,5,1
37016,2018-11-09,20,3004,Groceries,83.73,35,2930.55,5,1
37017,2019-05-22,34,5006,Sports,56.33,20,1126.6,10,1
37018,2022-09-24,1,3012,Groceries,176.3,29,5112.7,5,1
37019,2022-12-27,32,5012,Sports,173.06,28,4845.68,15,0
37020,2019-12-04,43,5013,Sports,60.39,22,1328.58,15,1
37021,2022-05-20,20,5011,Sports,267.78,34,9104.52,0,0
37022,2019-11-06,27,4009,Home & Kitchen,186.6,4,746.4,10,0
37023,2020-02-21,49,3045,Groceries,38.63,9,347.67,20,0
37024,2021-09-16,23,4019,Home & Kitchen,202.99,12,2435.88,15,0
37025,2020-04-23,17,1013,Electronics,151.91,11,1671.01,5,1
37026,2022-01-13,12,5001,Sports,224.66,3,673.98,0,0
37027,2020-08-30,50,5003,Sports,190.33,37,7042.21,5,1
37028,2018-12-19,34,5014,Sports,114.12,15,1711.8,15,0
37029,2021-11-04,41,3016,Groceries,161.03,19,3059.57,5,1
37030,2018-05-04,25,1020,Electronics,199.05,35,6966.75,0,1
37031,2018-10-24,30,1012,Electronics,10.03,14,140.42,5,0
37032,2021-01-18,10,5001,Sports,178.1,29,5164.9,20,1
37033,2018-11-12,49,5015,Sports,180.94,18,3256.92,0,0
37034,2021-07-20,38,3015,Groceries,161.73,27,4366.71,5,0
37035,2022-01-27,43,4006,Home & Kitchen,57.59,19,1094.21,15,1
37036,2018-01-08,36,5002,Sports,208.02,11,2288.22,15,0
37037,2019-04-19,23,1004,Electronics,122.52,35,4288.2,5,0
37038,2021-02-02,10,3017,Groceries,243.14,21,5105.94,10,1
37039,2021-11-28,40,2004,Clothing,124.28,9,1118.52,10,0
37040,2022-01-02,23,2005,Clothing,128.6,28,3600.8,5,0
37041,2019-08-20,48,1007,Electronics,42.98,18,773.64,15,1
37042,2022-09-06,20,4018,Home & Kitchen,214.55,6,1287.3,15,0
37043,2021-12-30,16,2006,Clothing,278.22,7,1947.54,10,0
37044,2022-02-17,5,1013,Electronics,273.25,8,2186,15,0
37045,2022-09-24,10,3015,Groceries,293.64,15,4404.6,0,1
37046,2021-03-16,32,5006,Sports,9.49,31,294.19,20,1
37047,2020-11-25,31,4018,Home & Kitchen,265.99,12,3191.88,0,0
37048,2022-06-03,50,1007,Electronics,218.03,8,1744.24,20,1
37049,2022-11-16,33,3022,Groceries,47.45,30,1423.5,20,0
37050,2020-12-06,43,2005,Clothing,110.22,6,661.32,20,1
37051,2020-06-19,39,3049,Groceries,270.88,13,3521.44,0,1
37052,2022-07-24,39,4006,Home & Kitchen,231.39,8,1851.12,15,1
37053,2022-05-06,23,5008,Sports,44.95,15,674.25,15,1
37054,2018-06-13,6,5008,Sports,280.13,39,10925.07,15,1
37055,2018-01-14,17,1013,Electronics,271.42,24,6514.08,5,0
37056,2019-10-25,18,5004,Sports,274.89,17,4673.13,15,1
37057,2019-12-12,50,1016,Electronics,71.81,34,2441.54,5,1
37058,2021-03-23,30,3028,Groceries,14.68,35,513.8,5,1
37059,2021-10-04,17,5013,Sports,245.3,23,5641.9,15,1
37060,2020-09-09,30,1005,Electronics,9.78,13,127.14,5,0
37061,2019-10-16,4,1014,Electronics,208.27,28,5831.56,10,1
37062,2020-11-19,35,1016,Electronics,196,34,6664,0,0
37063,2019-10-06,40,4003,Home & Kitchen,104.76,27,2828.52,5,1
37064,2018-11-21,11,3027,Groceries,159.79,20,3195.8,5,0
37065,2019-01-12,12,2005,Clothing,117.34,24,2816.16,10,1
37066,2019-09-12,31,2005,Clothing,113.14,19,2149.66,10,0
37067,2022-05-06,45,1006,Electronics,180.67,15,2710.05,0,1
37068,2018-11-21,5,2003,Clothing,214.07,31,6636.17,0,0
37069,2021-09-11,3,3028,Groceries,211.89,40,8475.6,10,1
37070,2020-05-13,45,5004,Sports,289.77,11,3187.47,20,1
37071,2021-07-15,39,5013,Sports,182.03,1,182.03,20,0
37072,2022-02-12,13,5014,Sports,256.96,39,10021.44,5,1
37073,2022-06-14,42,3012,Groceries,117.27,3,351.81,20,1
37074,2022-11-03,12,4009,Home & Kitchen,102.54,29,2973.66,0,1
37075,2019-06-08,47,4016,Home & Kitchen,184.68,34,6279.12,0,1
37076,2022-05-19,15,1010,Electronics,16.5,3,49.5,5,1
37077,2021-03-24,34,2013,Clothing,89.66,32,2869.12,0,1
37078,2021-12-30,29,1018,Electronics,224.86,38,8544.68,20,0
37079,2019-06-27,48,1006,Electronics,188.26,3,564.78,5,0
37080,2020-04-22,9,4004,Home & Kitchen,171.31,35,5995.85,5,1
37081,2019-09-05,19,1013,Electronics,62.4,35,2184,5,0
37082,2022-03-26,11,5002,Sports,231.44,18,4165.92,5,1
37083,2020-09-15,27,2011,Clothing,131.22,24,3149.28,5,1
37084,2020-09-17,34,4020,Home & Kitchen,288.24,33,9511.92,15,1
37085,2018-08-17,43,2011,Clothing,168.24,37,6224.88,20,1
37086,2021-01-21,35,1003,Electronics,164.92,22,3628.24,10,1
37087,2019-01-22,13,5012,Sports,153.38,29,4448.02,0,0
37088,2022-11-29,47,3033,Groceries,196.3,21,4122.3,10,0
37089,2022-01-01,35,4017,Home & Kitchen,67.15,11,738.65,15,0
37090,2019-12-19,41,4017,Home & Kitchen,28.14,16,450.24,5,1
37091,2018-06-20,47,2006,Clothing,89.9,35,3146.5,15,0
37092,2020-07-04,3,5005,Sports,184.49,35,6457.15,0,1
37093,2018-09-09,39,5002,Sports,54.85,37,2029.45,20,1
37094,2021-09-19,23,2015,Clothing,201.03,15,3015.45,0,0
37095,2018-07-13,23,2011,Clothing,100.02,25,2500.5,0,0
37096,2021-09-06,31,5001,Sports,285.7,34,9713.8,15,1
37097,2019-04-18,22,4019,Home & Kitchen,260.47,2,520.94,10,1
37098,2022-01-29,34,4018,Home & Kitchen,43.22,39,1685.58,5,1
37099,2019-11-05,5,4008,Home & Kitchen,147.46,40,5898.4,20,0
37100,2022-11-28,6,5010,Sports,166.42,23,3827.66,15,1
37101,2018-09-01,45,5010,Sports,50.23,9,452.07,15,0
37102,2018-02-09,33,2013,Clothing,39.2,39,1528.8,20,0
37103,2020-08-04,6,2017,Clothing,98.13,10,981.3,15,0
37104,2020-09-01,46,1007,Electronics,11.24,33,370.92,20,0
37105,2020-03-12,36,1009,Electronics,153,26,3978,20,1
37106,2019-01-25,6,2013,Clothing,251.76,15,3776.4,5,0
37107,2022-11-28,15,3007,Groceries,130.22,2,260.44,20,0
37108,2018-03-04,27,4013,Home & Kitchen,135.23,3,405.69,10,1
37109,2020-10-13,37,5006,Sports,239.56,38,9103.28,15,0
37110,2021-06-13,45,3029,Groceries,274.09,33,9044.97,15,0
37111,2020-12-01,8,3003,Groceries,216.83,10,2168.3,10,0
37112,2021-09-03,49,4010,Home & Kitchen,110.45,40,4418,15,1
37113,2022-12-16,7,5007,Sports,234.5,10,2345,20,0
37114,2020-01-30,10,1009,Electronics,107.25,8,858,15,0
37115,2019-08-19,38,5014,Sports,243.09,40,9723.6,15,0
37116,2019-01-22,42,1004,Electronics,51.07,23,1174.61,20,1
37117,2019-04-22,10,2013,Clothing,81.52,22,1793.44,0,1
37118,2018-03-05,15,3040,Groceries,84.11,34,2859.74,15,1
37119,2018-05-12,20,4017,Home & Kitchen,141.5,38,5377,15,0
37120,2021-10-29,9,3008,Groceries,92.73,13,1205.49,20,0
37121,2020-01-29,19,4013,Home & Kitchen,264.34,33,8723.22,5,0
37122,2021-05-31,38,5003,Sports,130.31,38,4951.78,20,0
37123,2021-11-20,46,1006,Electronics,156.86,10,1568.6,10,0
37124,2020-02-13,15,3017,Groceries,217.87,9,1960.83,10,0
37125,2022-04-16,1,5012,Sports,45.84,16,733.44,10,0
37126,2019-06-19,34,4020,Home & Kitchen,106.5,25,2662.5,15,1
37127,2019-06-29,43,1011,Electronics,243.58,25,6089.5,0,0
37128,2021-12-31,36,1015,Electronics,280.67,37,10384.79,10,0
37129,2019-06-10,28,4004,Home & Kitchen,154.98,28,4339.44,10,1
37130,2021-04-10,3,4013,Home & Kitchen,93.51,7,654.57,20,1
37131,2021-10-30,12,4017,Home & Kitchen,257.98,17,4385.66,0,1
37132,2020-07-22,8,3012,Groceries,252.45,39,9845.55,10,1
37133,2018-11-06,39,3039,Groceries,291.34,13,3787.42,15,0
37134,2020-12-24,48,3036,Groceries,290.01,12,3480.12,20,1
37135,2018-06-13,28,4003,Home & Kitchen,31.43,39,1225.77,10,0
37136,2022-08-11,33,2001,Clothing,256.25,39,9993.75,5,0
37137,2021-09-04,50,2001,Clothing,170.44,29,4942.76,0,0
37138,2021-11-05,20,4007,Home & Kitchen,228.86,12,2746.32,0,1
37139,2018-05-27,26,2008,Clothing,252.52,29,7323.08,10,1
37140,2022-04-02,6,2006,Clothing,249.77,17,4246.09,15,1
37141,2019-06-19,20,4008,Home & Kitchen,53.35,36,1920.6,5,1
37142,2018-12-19,6,1010,Electronics,43.24,27,1167.48,0,1
37143,2018-07-31,35,5013,Sports,12.24,24,293.76,15,1
37144,2021-06-11,18,2019,Clothing,146.26,22,3217.72,5,0
37145,2019-01-11,3,3026,Groceries,155.46,23,3575.58,0,0
37146,2018-06-29,27,5009,Sports,151.93,37,5621.41,5,1
37147,2018-05-08,27,2020,Clothing,29.85,29,865.65,10,0
37148,2018-10-11,26,1016,Electronics,252.8,39,9859.2,5,1
37149,2018-10-09,15,4001,Home & Kitchen,31.34,22,689.48,10,0
37150,2019-04-14,39,4020,Home & Kitchen,186.38,3,559.14,10,0
37151,2018-09-09,22,1016,Electronics,120.96,1,120.96,0,0
37152,2021-09-13,47,3019,Groceries,208.16,38,7910.08,15,1
37153,2022-10-01,36,5006,Sports,222.93,11,2452.23,15,1
37154,2020-09-24,43,1020,Electronics,13.59,10,135.9,20,0
37155,2018-11-06,42,1002,Electronics,93.77,35,3281.95,0,1
37156,2018-06-13,18,2001,Clothing,208.13,25,5203.25,5,0
37157,2018-12-01,13,3038,Groceries,259.93,37,9617.41,0,1
37158,2022-07-24,42,4018,Home & Kitchen,149.53,6,897.18,0,0
37159,2018-03-24,50,1003,Electronics,53.21,12,638.52,20,0
37160,2018-04-19,27,3009,Groceries,116.83,5,584.15,15,0
37161,2022-05-23,21,5011,Sports,227.72,37,8425.64,20,0
37162,2018-03-17,40,5002,Sports,237.74,15,3566.1,0,1
37163,2021-05-09,9,4015,Home & Kitchen,49.64,25,1241,0,1
37164,2021-05-02,30,2010,Clothing,11.31,32,361.92,20,1
37165,2019-04-24,35,1015,Electronics,240.13,19,4562.47,5,0
37166,2018-02-27,12,1016,Electronics,226.81,28,6350.68,10,0
37167,2022-04-05,37,4004,Home & Kitchen,14.09,9,126.81,15,1
37168,2018-03-24,3,4004,Home & Kitchen,228.95,16,3663.2,10,1
37169,2020-10-11,24,4016,Home & Kitchen,83.9,6,503.4,5,1
37170,2020-11-11,22,4001,Home & Kitchen,189.57,21,3980.97,15,0
37171,2018-12-25,29,3007,Groceries,145.45,27,3927.15,15,1
37172,2019-01-25,26,2006,Clothing,160.72,2,321.44,10,1
37173,2019-01-24,45,5010,Sports,8.64,20,172.8,10,0
37174,2020-07-05,50,5003,Sports,181.52,30,5445.6,0,0
37175,2022-02-16,22,4019,Home & Kitchen,270.46,21,5679.66,0,1
37176,2019-02-25,10,3010,Groceries,245.58,27,6630.66,10,1
37177,2021-12-30,1,1009,Electronics,36.46,24,875.04,5,1
37178,2018-01-19,8,4010,Home & Kitchen,80.49,34,2736.66,0,1
37179,2022-02-14,30,1015,Electronics,271.47,13,3529.11,0,1
37180,2020-04-24,15,2010,Clothing,183.58,16,2937.28,15,1
37181,2018-05-25,31,3016,Groceries,298.6,28,8360.8,10,0
37182,2020-08-10,2,5007,Sports,10.86,23,249.78,20,1
37183,2018-02-13,24,4004,Home & Kitchen,31.31,39,1221.09,5,1
37184,2021-04-04,35,1002,Electronics,97.99,17,1665.83,15,1
37185,2021-08-02,20,2013,Clothing,175.53,10,1755.3,15,0
37186,2020-10-07,11,2012,Clothing,114.59,15,1718.85,20,0
37187,2022-10-16,18,3003,Groceries,199.53,17,3392.01,10,0
37188,2022-04-29,33,2011,Clothing,15.6,6,93.6,0,1
37189,2019-02-21,18,1014,Electronics,134.92,12,1619.04,0,0
37190,2019-12-06,17,2007,Clothing,172.79,34,5874.86,15,1
37191,2021-02-25,41,1005,Electronics,149.07,15,2236.05,15,1
37192,2019-11-06,11,4015,Home & Kitchen,60.54,26,1574.04,20,0
37193,2020-10-25,28,5001,Sports,22.67,36,816.12,10,1
37194,2019-07-21,22,3003,Groceries,248.82,25,6220.5,0,0
37195,2021-02-09,18,1017,Electronics,158.97,35,5563.95,15,0
37196,2021-11-26,41,4008,Home & Kitchen,138.65,3,415.95,15,1
37197,2021-01-16,14,2009,Clothing,181.16,16,2898.56,10,1
37198,2019-10-12,25,2008,Clothing,96.8,34,3291.2,20,1
37199,2021-06-01,2,4016,Home & Kitchen,207.2,1,207.2,5,1
37200,2018-11-27,20,4012,Home & Kitchen,101.67,2,203.34,5,1
37201,2019-07-03,18,1015,Electronics,110.74,25,2768.5,0,0
37202,2021-12-12,50,4013,Home & Kitchen,39.03,38,1483.14,15,1
37203,2020-12-01,26,4005,Home & Kitchen,231.37,24,5552.88,5,0
37204,2022-01-25,3,5006,Sports,142.75,4,571,20,1
37205,2018-01-05,35,4019,Home & Kitchen,276.52,26,7189.52,5,1
37206,2019-11-03,13,5011,Sports,60.28,23,1386.44,15,1
37207,2022-06-16,45,5014,Sports,23.48,31,727.88,5,0
37208,2020-06-14,3,1010,Electronics,219.8,2,439.6,15,1
37209,2018-02-07,1,5004,Sports,199.49,17,3391.33,20,0
37210,2021-06-03,26,2020,Clothing,217.87,40,8714.8,5,1
37211,2022-12-05,31,1014,Electronics,244.78,3,734.34,5,1
37212,2018-03-16,6,3019,Groceries,70.19,19,1333.61,5,0
37213,2022-01-29,17,5005,Sports,204.57,14,2863.98,0,1
37214,2019-09-15,29,3047,Groceries,51.13,40,2045.2,10,0
